shipment_id,customer_id,shipper_id,service_id,weight_kg,shipment_date,delivery_date,status,shipment_cost
1842,167,1,STD,105.35,2024-12-07,2024-12-20,Pending,259.88
1843,1215,1,PRI,82.03,2025-08-10,2025-08-19,Delivered,839.03
1844,468,3,EXP,136.98,2025-05-21,2025-05-25,Delayed,622.36
1845,1554,1,STD,37.8,2025-10-07,2025-10-29,Cancelled,92.61
1846,879,1,EXP,116.76,2024-12-18,2025-01-15,Pending,580.48
1847,548,1,PRI,90.82,2025-07-21,2025-07-30,Pending,941.53
1848,1474,2,EXP,112.71,2024-12-20,2025-01-16,Cancelled,566.08
1849,562,3,EXP,178.58,2025-10-25,2025-11-19,Delayed,925.72
1850,315,3,STD,131.02,2025-06-28,2025-07-23,In Transit,295.34
1851,810,1,STD,158.09,2025-01-10,2025-01-12,Cancelled,376.17
1852,721,3,STD,72.8,2025-02-02,2025-02-05,Pending,175.08
1853,1721,1,STD,93.01,2025-06-07,2025-06-15,Pending,253.48
1854,1792,3,STD,188.01,2024-12-11,2025-01-05,In Transit,488.49
1855,222,3,STD,149.8,2025-04-03,2025-04-09,Delayed,353.21
1856,104,2,PRI,146.98,2025-02-03,2025-02-12,Cancelled,1524.62
1857,50,1,PRI,126.34,2024-11-05,2024-12-03,In Transit,1276.75
1858,1652,1,STD,62.4,2025-07-09,2025-07-14,Pending,149.66
1859,1123,1,PRI,14.81,2024-12-27,2024-12-29,Delayed,148.93
1860,185,1,STD,186.08,2024-12-26,2025-01-25,Cancelled,419.56
1861,149,3,EXP,66.39,2024-11-04,2024-11-25,In Transit,327.9
1862,1351,2,STD,11.85,2024-12-21,2025-01-15,Cancelled,27.59
1863,982,3,PRI,44.66,2025-09-16,2025-10-12,In Transit,468.32
1864,1751,3,STD,135.08,2024-11-08,2024-11-23,Delivered,328.7
1865,695,1,EXP,86.61,2025-02-28,2025-03-17,Delivered,414.96
1866,265,3,PRI,189.02,2024-11-04,2024-11-12,Pending,1723.31
1867,1445,2,STD,37.12,2025-07-01,2025-07-31,Pending,90.37
1868,1903,2,PRI,52.42,2024-11-23,2024-11-26,In Transit,532.41
1869,697,3,STD,6.29,2025-04-07,2025-04-20,Cancelled,15.05
1870,191,3,EXP,9.57,2024-12-23,2025-01-14,Delivered,49.52
1871,911,1,STD,5.17,2025-07-15,2025-08-05,Pending,14.17
1872,1618,2,EXP,96.68,2025-06-13,2025-07-02,Delayed,467.78
1873,635,2,PRI,135.86,2025-07-01,2025-07-03,In Transit,1429.58
1874,1756,2,STD,184.85,2025-08-16,2025-09-08,Pending,456.45
1875,1272,2,STD,187.78,2025-09-10,2025-09-22,Pending,435.8
1876,1089,3,STD,38.91,2024-11-09,2024-11-14,Cancelled,90.41
1877,163,3,PRI,35.42,2024-12-10,2024-12-25,In Transit,338.36
1878,945,1,PRI,78.49,2025-07-19,2025-08-01,Pending,840.56
1879,183,1,EXP,17.15,2025-05-28,2025-06-10,Delivered,88.95
1880,895,3,PRI,40.51,2025-09-14,2025-09-16,Delayed,436.46
1881,1889,1,EXP,18.41,2024-12-20,2025-01-17,Pending,97.25
1882,1842,2,EXP,37.26,2025-08-18,2025-09-03,In Transit,181.35
1883,851,1,PRI,45.03,2025-01-12,2025-01-27,Delayed,424.2
1884,1834,3,EXP,125.15,2025-08-02,2025-08-14,Cancelled,641.06
1885,290,3,PRI,119.98,2024-12-08,2024-12-09,In Transit,1282.45
1886,84,3,STD,113.65,2025-01-22,2025-02-17,Cancelled,286.98
1887,995,3,EXP,16.44,2025-01-03,2025-01-06,Delayed,77.4
1888,1738,3,EXP,146.65,2025-07-23,2025-08-09,In Transit,777.39
1889,940,1,PRI,183.42,2025-09-01,2025-09-17,Cancelled,1742.63
1890,1780,2,EXP,194.23,2025-05-12,2025-06-03,Delayed,1062.0
1891,1547,3,PRI,25.4,2025-03-13,2025-03-23,In Transit,236.22
1892,646,2,PRI,196.85,2025-09-29,2025-10-23,Delayed,2141.99
1893,1303,2,STD,38.26,2025-06-15,2025-06-23,Pending,88.7
1894,1270,1,PRI,92.35,2025-08-31,2025-09-26,Delayed,964.4
1895,706,2,PRI,197.83,2025-05-15,2025-06-10,Delivered,2020.1
1896,1954,1,EXP,174.01,2025-08-01,2025-08-24,Pending,902.74
1897,333,2,PRI,96.56,2025-07-14,2025-07-26,In Transit,938.27
1898,1533,1,PRI,50.42,2025-08-10,2025-08-13,In Transit,497.99
1899,1981,3,STD,157.79,2025-08-27,2025-09-08,Delayed,406.55
1900,696,1,STD,76.72,2025-02-05,2025-02-27,Pending,207.16
1901,1259,2,PRI,1.11,2025-09-11,2025-09-15,Delivered,10.47
1902,90,3,PRI,107.93,2025-03-26,2025-03-30,Delivered,1184.09
1903,1140,2,STD,117.74,2025-08-15,2025-08-16,Delivered,293.96
1904,1559,2,STD,66.05,2024-11-28,2024-12-19,Delayed,155.19
1905,209,2,PRI,151.94,2025-02-19,2025-03-06,Pending,1493.06
1906,1013,1,EXP,163.44,2025-03-15,2025-03-19,In Transit,889.44
1907,1788,1,PRI,144.98,2025-09-11,2025-09-30,In Transit,1317.71
1908,73,1,PRI,21.41,2025-02-14,2025-03-01,In Transit,231.65
1909,196,1,PRI,148.45,2025-10-10,2025-10-14,Cancelled,1457.54
1910,380,3,PRI,154.74,2025-03-09,2025-04-05,Delayed,1637.42
1911,494,1,PRI,27.27,2025-09-09,2025-09-19,Pending,280.4
1912,1831,3,EXP,113.51,2024-12-05,2024-12-06,Pending,610.07
1913,126,3,EXP,189.49,2024-11-29,2024-12-24,Delayed,856.11
1914,1238,1,EXP,195.92,2024-11-25,2024-12-21,In Transit,918.19
1915,1855,2,STD,15.68,2024-11-14,2024-12-09,Cancelled,39.2
1916,981,3,EXP,94.19,2025-10-28,2025-11-23,Cancelled,462.86
1917,1231,1,EXP,23.83,2025-01-16,2025-01-21,Delivered,115.23
1918,1885,1,STD,183.97,2025-08-05,2025-08-27,Delayed,420.84
1919,714,1,STD,148.78,2025-05-03,2025-05-30,Pending,353.28
1920,1271,3,STD,112.21,2025-06-21,2025-07-04,Pending,281.85
1921,546,2,EXP,164.54,2025-03-30,2025-04-12,In Transit,851.84
1922,1225,2,PRI,153.2,2025-06-22,2025-07-01,Pending,1542.24
1923,64,1,PRI,135.85,2025-04-25,2025-05-08,In Transit,1461.01
1924,1521,3,PRI,3.63,2025-03-08,2025-04-03,Pending,35.13
1925,1432,3,STD,124.12,2025-10-04,2025-10-09,Cancelled,317.33
1926,1702,2,STD,92.19,2025-02-20,2025-02-28,In Transit,228.28
1927,1213,1,EXP,116.78,2025-07-18,2025-08-01,Pending,629.5
1928,1170,1,PRI,75.05,2025-09-10,2025-09-22,Delayed,762.17
1929,1809,3,EXP,43.39,2025-05-27,2025-06-01,Pending,232.25
1930,77,3,EXP,182.21,2025-06-10,2025-06-27,Delayed,844.76
1931,587,3,STD,83.37,2024-11-04,2024-11-15,Delayed,189.89
1932,1216,3,EXP,32.24,2024-10-31,2024-11-30,Delayed,156.27
1933,870,1,EXP,27.04,2024-11-12,2024-12-05,Pending,132.84
1934,306,2,STD,1.78,2025-04-27,2025-05-11,Cancelled,4.69
1935,417,1,EXP,22.01,2025-05-22,2025-05-24,Cancelled,116.45
1936,1847,1,EXP,2.46,2025-05-18,2025-06-16,Pending,13.06
1937,727,2,PRI,153.93,2025-05-24,2025-06-18,In Transit,1603.63
1938,1397,1,EXP,186.23,2025-08-02,2025-08-06,Cancelled,1021.07
1939,102,1,STD,155.28,2025-07-06,2025-07-23,Delivered,393.54
1940,1499,3,PRI,10.91,2025-08-09,2025-08-29,Delivered,118.86
1941,298,1,PRI,199.21,2025-08-05,2025-08-31,Delivered,2120.06
1942,1232,3,STD,78.97,2025-03-15,2025-04-13,Pending,211.89
1943,1164,1,STD,138.39,2025-06-16,2025-06-27,Pending,346.29
1944,1875,2,EXP,64.26,2025-10-25,2025-10-30,In Transit,349.05
1945,240,1,PRI,80.08,2025-03-30,2025-04-06,Pending,731.47
1946,1309,2,STD,159.01,2025-06-24,2025-07-05,Delivered,433.88
1947,1318,3,STD,148.3,2025-03-18,2025-04-13,Delayed,403.3
1948,918,2,EXP,25.11,2025-02-02,2025-02-04,Delivered,138.07
1949,1007,2,PRI,74.49,2024-12-08,2024-12-25,Delayed,671.45
1950,4,1,EXP,18.08,2025-01-16,2025-02-15,Cancelled,84.71
1951,1908,1,PRI,171.56,2025-06-03,2025-06-16,Delivered,1874.08
1952,465,3,EXP,24.79,2024-11-17,2024-12-16,Delayed,118.57
1953,1019,3,STD,66.97,2025-06-01,2025-06-13,Cancelled,164.53
1954,1585,2,STD,31.88,2024-12-23,2025-01-09,In Transit,85.05
1955,967,2,EXP,98.17,2025-03-10,2025-03-23,Delayed,474.51
1956,1568,1,PRI,180.85,2025-05-21,2025-06-02,Pending,1932.95
1957,1231,3,STD,60.86,2025-08-04,2025-09-02,Pending,157.49
1958,116,2,STD,101.55,2024-12-30,2025-01-09,Pending,274.84
1959,1989,1,PRI,172.66,2025-07-21,2025-08-20,Delivered,1827.85
1960,1618,2,PRI,133.55,2025-09-04,2025-09-06,Delivered,1210.5
1961,1053,3,EXP,142.61,2025-06-23,2025-07-11,Cancelled,662.85
1962,67,1,PRI,168.33,2025-03-03,2025-03-09,Delivered,1569.19
1963,1808,2,PRI,18.98,2025-10-18,2025-11-11,Delivered,197.38
1964,826,3,PRI,13.82,2025-04-23,2025-05-09,Delayed,145.8
1965,1654,2,STD,61.76,2025-05-22,2025-06-15,In Transit,145.78
1966,1883,2,EXP,102.69,2024-12-26,2025-01-23,Delayed,544.05
1967,455,3,EXP,30.27,2024-11-12,2024-12-03,Delivered,139.51
1968,901,3,EXP,131.33,2024-12-28,2024-12-31,In Transit,619.4
1969,1616,2,STD,129.65,2025-10-31,2025-11-06,In Transit,315.92
1970,198,1,EXP,92.9,2024-12-18,2024-12-19,Delivered,452.39
1971,1845,1,PRI,50.27,2025-04-12,2025-04-19,Delayed,516.17
1972,1779,2,EXP,169.25,2025-02-22,2025-03-13,Delayed,895.72
1973,1433,1,EXP,95.36,2025-06-05,2025-06-21,In Transit,498.49
1974,1507,3,EXP,112.09,2025-04-17,2025-04-20,In Transit,521.28
1975,1620,1,EXP,121.4,2025-04-07,2025-05-06,Delivered,574.75
1976,496,2,EXP,105.53,2025-10-01,2025-10-12,Delivered,524.49
1977,867,3,EXP,82.69,2025-10-10,2025-10-26,Pending,397.18
1978,649,3,PRI,165.88,2025-02-16,2025-03-07,Pending,1736.25
1979,1619,2,PRI,89.22,2025-06-29,2025-07-23,Pending,846.08
1980,1598,2,STD,33.11,2025-01-28,2025-02-14,Pending,79.49
1981,669,3,EXP,75.21,2025-08-11,2025-08-25,Cancelled,376.86
1982,554,2,STD,83.4,2025-09-05,2025-09-15,Pending,223.34
1983,840,1,EXP,122.16,2025-07-17,2025-07-21,Delayed,625.93
1984,881,3,STD,135.51,2025-10-05,2025-10-18,Cancelled,341.55
1985,754,2,PRI,186.42,2025-05-12,2025-05-19,In Transit,1774.81
1986,1605,2,EXP,92.95,2025-09-19,2025-10-13,Cancelled,497.04
1987,306,3,PRI,196.63,2025-10-31,2025-11-27,In Transit,1880.59
1988,1003,2,PRI,46.07,2025-04-24,2025-04-29,Cancelled,480.69
1989,900,1,EXP,90.98,2025-01-16,2025-02-12,Delivered,483.85
1990,1528,3,STD,148.42,2025-08-07,2025-08-31,In Transit,342.01
1991,729,2,PRI,136.87,2025-03-24,2025-04-02,Delivered,1485.13
1992,319,2,STD,6.58,2024-11-16,2024-12-10,Pending,15.99
1993,1365,2,EXP,79.75,2025-10-28,2025-11-02,Cancelled,359.98
1994,796,2,EXP,82.28,2025-08-17,2025-09-09,Delayed,434.81
1995,185,1,PRI,61.65,2025-07-30,2025-08-08,Cancelled,673.83
1996,1319,1,STD,103.56,2024-11-02,2024-11-11,Pending,265.56
1997,271,3,PRI,87.6,2025-04-20,2025-05-02,Pending,898.52
1998,1838,1,EXP,48.9,2025-06-21,2025-07-10,Cancelled,231.38
1999,1184,2,EXP,119.48,2025-10-19,2025-11-16,Delayed,618.83
2000,1740,1,STD,8.59,2025-03-02,2025-03-09,Delayed,19.68
