order_id,user_id,product_id,quantity,order_date
2222,9233,6300,5,2025-06-18 06:32:45.753768
2223,5734,3686,5,2025-01-04 03:36:18.198146
2224,567,8415,5,2025-01-18 05:36:52.934320
2225,9662,13,1,2025-09-24 05:27:35.136889
2226,8495,5687,2,2025-03-29 00:21:53.986114
2227,3608,2559,2,2025-07-26 09:37:48.232467
2228,3663,4546,1,2025-03-21 14:25:53.704364
2229,3831,6122,4,2025-05-01 09:21:44.959934
2230,3413,3662,2,2025-02-02 21:15:41.845563
2231,2708,537,4,2025-09-17 08:42:12.414222
2232,3922,69,5,2025-02-01 14:59:23.744400
2233,5597,4218,5,2025-07-25 19:56:21.259441
2234,1538,3631,4,2025-05-15 21:53:17.113313
2235,756,831,3,2025-09-03 23:12:35.696664
2236,451,7347,2,2025-08-25 02:49:58.539013
2237,5792,6737,5,2025-01-04 07:04:12.280170
2238,9378,2829,1,2025-05-30 15:35:57.018271
2239,113,3998,3,2025-06-09 21:02:04.054785
2240,3492,6052,4,2025-03-29 02:33:44.275592
2241,748,6949,2,2025-01-26 14:33:14.361884
2242,7453,1530,5,2025-09-08 07:25:49.511271
2243,8860,5598,3,2025-06-23 17:58:17.551915
2244,4113,3588,3,2025-09-02 14:12:26.911809
2245,2435,2659,4,2025-02-05 05:59:43.356675
2246,7797,7591,3,2025-07-06 18:13:53.728813
2247,6651,9225,2,2025-01-25 02:55:58.388611
2248,5825,8821,5,2025-10-05 03:47:59.208372
2249,5251,5943,2,2025-08-22 01:24:13.411980
2250,881,3480,3,2025-05-01 04:08:33.266003
2251,1461,1444,1,2025-06-21 18:44:48.985962
2252,8943,6889,4,2025-03-04 15:00:26.273261
2253,6601,8120,5,2025-05-12 19:12:44.567943
2254,5958,1216,5,2025-10-28 18:43:33.253681
2255,6599,8974,5,2025-03-12 03:52:17.512350
2256,8188,5268,4,2025-06-21 18:37:35.820413
2257,5558,8255,3,2025-06-19 20:53:14.892991
2258,6472,4585,5,2025-06-16 15:55:59.313076
2259,22,1626,4,2025-03-10 02:54:01.441365
2260,1003,4511,4,2025-09-25 04:54:14.698503
2261,8105,1852,4,2025-03-30 19:45:02.392994
2262,7070,9331,5,2025-02-06 15:44:43.033536
2263,5318,4328,1,2025-06-28 09:07:02.283785
2264,67,5660,2,2025-10-21 23:01:04.921269
2265,7029,6284,1,2025-08-16 22:31:03.541992
2266,3682,9691,3,2025-02-25 00:42:27.134087
2267,7803,5401,4,2025-02-02 13:25:41.501873
2268,8957,7135,3,2025-05-15 22:52:07.008115
2269,3175,7178,2,2025-05-09 02:29:51.526984
2270,3438,3968,4,2025-02-10 17:52:52.809959
2271,7037,4435,2,2025-01-23 05:33:22.543084
2272,4741,7671,3,2025-07-28 03:54:42.877688
2273,9008,7516,5,2025-05-01 06:26:28.019428
2274,2273,8522,2,2025-05-31 02:04:21.655971
2275,9353,895,3,2025-05-22 09:01:47.716834
2276,108,6940,2,2025-02-22 14:20:42.835251
2277,8518,2920,5,2025-05-12 06:43:43.945954
2278,8973,6604,1,2025-02-24 06:29:47.128788
2279,9379,4740,3,2025-02-01 19:54:00.094098
2280,1514,6868,5,2025-04-15 15:17:04.702517
2281,391,212,4,2025-06-23 11:02:15.161587
2282,7361,5674,1,2025-09-02 14:14:44.773400
2283,9339,7057,5,2025-09-20 21:46:51.380464
2284,7141,5141,4,2025-08-31 08:20:12.238032
2285,6066,439,2,2025-05-21 20:57:19.365598
2286,4713,2625,4,2025-10-26 13:01:46.129269
2287,9496,9104,4,2025-04-05 08:13:43.293333
2288,867,6720,3,2025-04-04 16:52:59.552018
2289,254,1377,1,2025-01-20 18:33:08.050559
2290,4416,310,3,2025-07-31 00:52:40.949544
2291,5290,7240,5,2025-09-25 02:32:49.453980
2292,3359,9348,3,2025-07-19 00:32:26.685008
2293,1766,1695,5,2025-06-21 05:28:08.045905
2294,2588,1639,4,2025-04-14 21:18:37.794879
2295,7752,4881,5,2025-09-22 04:05:02.376445
2296,8463,7764,5,2025-07-02 11:44:19.724082
2297,2281,9727,2,2025-06-11 00:58:47.528941
2298,9010,8906,4,2025-05-14 11:23:13.427574
2299,4070,4727,4,2025-06-13 11:18:00.588820
2300,2714,255,5,2025-03-20 10:54:02.490535
2301,6894,9376,2,2025-01-03 01:39:15.608868
2302,3085,2547,1,2025-06-01 18:39:38.423018
2303,8739,693,3,2025-10-09 15:30:04.422514
2304,9933,9123,3,2025-07-10 11:21:07.122192
2305,7129,7548,1,2025-06-22 05:17:58.266488
2306,9345,5473,3,2025-09-23 09:52:04.784513
2307,7714,5273,5,2025-02-26 09:04:20.971444
2308,2552,3021,3,2025-03-08 15:09:04.689593
2309,5032,99,4,2025-10-05 05:07:28.367518
2310,9882,174,2,2025-01-10 03:34:41.499981
2311,9605,6586,3,2025-07-10 14:15:46.685244
2312,9202,7611,4,2025-10-23 10:44:48.636477
2313,3950,7462,1,2025-09-29 06:37:11.016580
2314,6465,4651,4,2025-07-22 08:58:05.877939
2315,2432,3163,1,2025-01-24 12:59:30.642262
2316,709,3571,2,2025-09-04 17:51:23.094985
2317,2551,4994,4,2025-05-08 06:51:03.657139
2318,7787,7049,1,2025-07-19 08:13:29.182259
2319,1281,5299,2,2025-08-14 13:14:09.419679
2320,2971,1997,3,2025-09-07 11:13:24.848821
2321,4078,3713,1,2025-01-09 12:06:04.543164
2322,8022,1142,1,2025-07-30 13:07:33.431614
2323,7978,2165,4,2025-09-16 12:58:53.247747
2324,6941,3163,5,2025-10-09 07:59:19.442982
2325,6435,321,4,2025-07-16 11:40:10.300033
2326,9137,6320,3,2025-08-23 22:29:13.832764
2327,9619,6918,4,2025-06-11 01:40:47.463990
2328,8234,7978,2,2025-06-17 00:56:20.914776
2329,5800,5720,4,2025-03-17 02:51:59.038828
2330,1211,1124,4,2025-01-02 14:34:31.493415
2331,4045,14,5,2025-06-30 08:36:28.404863
2332,643,5755,2,2025-03-29 00:16:18.904181
2333,309,2762,1,2025-01-08 20:50:42.713225
2334,8425,6959,4,2025-03-31 00:01:04.776681
2335,9432,1419,3,2025-03-06 06:49:13.337438
2336,622,517,5,2025-08-28 12:09:03.948492
2337,5499,7598,2,2025-03-02 08:54:15.757813
2338,2821,7581,5,2025-10-06 16:52:32.234752
2339,1835,7095,3,2025-03-22 21:09:28.841954
2340,9302,3850,4,2025-10-08 22:02:47.045790
2341,9781,6153,3,2025-07-28 20:28:09.980629
2342,2449,2951,2,2025-04-05 23:55:08.576274
2343,1095,5071,2,2025-01-27 19:52:00.049372
2344,2346,274,4,2025-01-03 18:58:41.081680
2345,3260,2143,5,2025-07-16 02:32:43.420696
2346,1131,5826,2,2025-10-21 22:21:02.550483
2347,2931,4016,2,2025-06-29 12:21:33.301786
2348,4083,440,5,2025-10-25 00:02:50.691900
2349,26,1279,5,2025-08-27 16:00:07.720615
2350,3693,7002,3,2025-02-20 04:29:32.512008
2351,1411,4333,3,2025-04-25 21:36:39.896258
2352,8801,6315,3,2025-01-20 15:38:57.164868
2353,5654,3014,3,2025-08-07 02:58:49.934386
2354,3802,3306,5,2025-09-14 16:01:02.448345
2355,3349,4899,3,2025-05-23 15:48:54.850818
2356,6701,4979,2,2025-10-01 10:29:29.752844
2357,5503,8612,2,2025-10-06 20:48:18.031576
2358,6217,3395,3,2025-03-18 09:04:10.045149
2359,1113,8238,5,2025-05-07 20:00:58.272003
2360,7307,7502,4,2025-01-14 18:30:54.248459
2361,3249,3781,3,2025-05-10 07:26:27.388128
2362,3779,5063,3,2025-07-11 18:12:02.946023
2363,754,2927,5,2025-07-11 01:34:29.146021
2364,5180,6363,4,2025-09-30 09:25:42.191992
2365,1256,582,5,2025-10-20 13:17:06.964597
2366,4257,1539,3,2025-11-01 03:56:07.865155
2367,8244,6018,2,2025-10-31 03:58:49.599563
2368,9695,3866,1,2025-08-07 06:59:53.670063
2369,2633,3761,5,2025-06-14 04:42:27.952197
2370,1226,9552,3,2025-02-10 00:24:36.734514
2371,6130,8876,2,2025-07-13 04:57:12.238216
2372,9507,9489,3,2025-09-03 04:34:40.694240
2373,501,5811,4,2025-10-05 02:30:40.159173
2374,3502,396,5,2025-02-15 22:02:48.108329
2375,4549,9450,3,2025-05-29 18:02:27.085914
2376,2458,89,4,2025-05-26 23:36:50.102935
2377,5954,2477,4,2025-07-31 21:31:47.479267
2378,486,8109,5,2025-09-15 20:25:10.537934
2379,5466,1505,4,2025-05-13 10:09:57.030108
2380,3239,7881,3,2025-07-16 23:34:32.797107
2381,1319,5943,1,2025-06-04 05:45:58.256465
2382,1972,9251,5,2025-04-24 07:16:13.511296
2383,6672,9446,4,2025-07-09 20:24:29.487993
2384,800,8505,4,2025-08-03 14:25:17.802790
2385,8898,2796,5,2025-07-09 12:01:23.631009
2386,6488,7896,1,2025-08-17 16:36:31.340510
2387,1175,3933,1,2025-04-27 22:32:14.811180
2388,5225,8120,1,2025-01-06 11:11:25.364584
2389,1348,7051,4,2025-04-22 22:26:17.714792
2390,7008,3348,5,2025-03-22 19:44:51.598912
2391,9120,4344,1,2025-04-20 12:09:02.914009
2392,9778,3011,5,2025-03-25 14:25:14.789885
2393,9801,9386,4,2025-05-27 16:56:59.744658
2394,1305,4115,5,2025-03-13 23:49:48.324564
2395,6178,1013,1,2025-07-04 02:02:42.171996
2396,4985,3909,3,2025-10-27 03:46:40.920952
2397,3575,4859,1,2025-09-12 22:31:37.356883
2398,5062,741,3,2025-09-11 12:28:19.239910
2399,9680,421,3,2025-04-19 17:27:11.299681
2400,243,9986,1,2025-02-14 21:11:12.823688
2401,2483,6943,3,2025-01-29 04:07:25.452355
2402,4638,4193,4,2025-04-27 19:53:51.176739
2403,4551,7700,4,2025-06-03 03:29:45.265687
2404,178,1903,2,2025-04-04 08:17:22.055367
2405,9301,5993,3,2025-02-16 09:00:20.358365
2406,5046,1082,3,2025-06-11 21:22:20.584598
2407,4483,7160,5,2025-03-24 22:05:54.169772
2408,2512,5843,5,2025-04-04 03:43:18.057774
2409,8684,1979,5,2025-07-30 14:18:08.814083
2410,4474,2978,2,2025-10-20 19:30:59.441684
2411,853,9243,3,2025-06-05 09:28:25.550399
2412,5200,485,2,2025-07-30 02:56:37.894636
2413,8090,9241,4,2025-10-31 00:59:11.898779
2414,7913,2885,1,2025-02-10 10:02:58.744623
2415,345,8728,4,2025-02-26 23:08:22.502959
2416,8421,5768,5,2025-04-24 05:08:42.490197
2417,8410,3248,4,2025-04-03 23:49:27.839027
2418,2006,3732,3,2025-05-25 15:01:11.511847
2419,7381,1076,5,2025-03-25 22:04:51.092137
2420,7118,5302,4,2025-04-16 06:19:43.015164
2421,152,48,1,2025-02-15 05:32:16.858899
2422,7151,1930,5,2025-07-27 11:26:44.656695
2423,6935,9235,4,2025-03-19 18:54:01.101343
2424,9418,9058,1,2025-10-26 13:31:06.230371
2425,2070,9356,4,2025-08-13 07:09:44.670171
2426,7790,3361,1,2025-01-14 01:44:08.819770
2427,18,9264,3,2025-05-23 02:58:56.718016
2428,7768,8419,2,2025-05-07 08:10:55.645669
2429,9724,3605,4,2025-08-26 16:00:58.192641
2430,9908,9229,4,2025-03-21 20:04:59.777204
2431,8651,2356,5,2025-10-12 12:17:56.335240
2432,866,7940,5,2025-06-24 02:24:27.713956
2433,7564,4295,4,2025-08-23 12:24:44.379910
2434,9159,9307,2,2025-02-25 12:53:43.195796
2435,2883,3619,1,2025-07-18 03:48:01.416395
2436,2642,2295,2,2025-10-12 00:29:20.047678
2437,3631,5270,4,2025-04-20 02:04:52.233141
2438,5783,2277,3,2025-04-30 21:42:08.023625
2439,6225,8573,4,2025-09-15 23:19:13.806302
2440,8777,6252,4,2025-10-11 04:31:20.127921
2441,9017,5778,3,2025-05-23 21:29:20.950858
2442,420,2055,2,2025-08-04 13:16:17.462749
2443,7182,8287,1,2025-02-15 04:08:38.551958
2444,2674,5253,2,2025-01-06 08:33:12.437795
2445,6289,5814,1,2025-01-05 18:07:39.213995
2446,8495,1298,4,2025-02-07 22:43:35.157902
2447,7196,2490,3,2025-05-22 02:53:38.080678
2448,2268,93,2,2025-02-14 21:11:10.024058
2449,7180,4160,1,2025-05-10 13:14:02.384081
2450,7917,1272,5,2025-05-05 07:08:10.041852
2451,6741,8407,5,2025-01-03 07:50:17.699908
2452,3638,862,3,2025-04-28 17:32:25.338315
2453,5812,6548,5,2025-02-20 15:54:46.258507
2454,8956,5050,4,2025-04-28 04:47:17.686829
2455,4932,3126,1,2025-01-08 10:53:53.858715
2456,9594,9190,2,2025-04-01 12:28:51.205687
2457,8748,9397,4,2025-03-15 16:10:29.920153
2458,7083,8681,4,2025-05-29 13:54:22.110626
2459,1185,5094,4,2025-03-11 11:50:48.064983
2460,8654,9123,2,2025-01-10 00:10:48.022026
2461,8168,4884,4,2025-04-20 13:15:46.660485
2462,9829,823,2,2025-01-06 04:17:50.573450
2463,1204,4336,5,2025-02-03 06:52:52.785416
2464,3709,6889,5,2025-07-09 04:07:36.429029
2465,4978,2508,1,2025-04-27 01:40:19.203597
2466,4173,5399,2,2025-01-12 13:32:19.602420
2467,6523,4445,3,2025-05-17 03:54:45.311030
2468,6054,929,5,2025-10-13 11:18:42.356098
2469,9857,6403,1,2025-05-15 11:12:14.583561
2470,5375,673,4,2025-08-16 20:12:52.169059
2471,5455,7089,4,2025-10-13 06:24:15.346868
2472,7884,2204,3,2025-01-13 18:16:18.188224
2473,7369,6743,5,2025-08-02 01:11:14.987322
2474,3083,6920,2,2025-02-14 08:02:46.363117
2475,8129,1136,2,2025-03-12 19:24:31.111480
2476,8297,1292,3,2025-04-09 20:37:03.601568
2477,4567,9476,5,2025-05-07 19:16:19.401071
2478,4507,5121,5,2025-07-09 08:22:15.852398
2479,7406,7798,4,2025-02-05 00:19:03.549046
2480,4526,5412,4,2025-07-19 16:38:43.819387
2481,3286,3552,4,2025-04-29 22:09:31.325597
2482,3958,1166,5,2025-01-05 03:32:09.134545
2483,7351,884,4,2025-06-15 17:32:23.053351
2484,1812,6300,4,2025-07-12 11:16:28.245136
2485,464,4997,1,2025-01-05 07:18:10.541394
2486,9591,8625,1,2025-09-08 19:51:43.447856
2487,1605,7782,1,2025-07-29 23:06:09.052505
2488,7544,5567,2,2025-07-18 09:30:07.274201
2489,2346,1448,2,2025-01-29 23:51:35.388739
2490,6814,9752,2,2025-04-30 04:59:32.876358
2491,4641,4592,5,2025-06-04 05:08:06.950392
2492,4599,3694,1,2025-01-07 01:00:50.057816
2493,9705,2467,5,2025-07-20 23:22:15.089357
2494,8898,3024,2,2025-02-02 15:50:23.841972
2495,3361,7660,4,2025-01-07 15:23:18.047304
2496,9073,5423,2,2025-01-04 02:47:17.398125
2497,3918,2850,4,2025-01-08 19:48:22.139311
2498,6363,7369,1,2025-07-12 03:35:19.807089
2499,9125,6686,3,2025-04-16 23:29:57.858677
2500,1022,2791,3,2025-08-28 22:55:00.324383
2501,735,7909,2,2025-05-24 13:57:48.170299
2502,1809,3958,2,2025-06-22 04:23:05.499256
2503,3467,9208,4,2025-09-28 15:25:00.154685
2504,6196,982,3,2025-10-18 09:28:24.604492
2505,8349,8556,5,2025-06-25 03:03:32.251446
2506,3981,4327,4,2025-08-13 03:03:47.885776
2507,9799,709,3,2025-09-26 23:14:04.603511
2508,9537,6187,3,2025-07-10 05:38:31.798860
2509,6699,7436,4,2025-09-27 19:58:33.014039
2510,2318,7530,5,2025-08-28 18:25:30.532779
2511,5399,7133,2,2025-06-18 02:27:19.897218
2512,5177,1615,3,2025-10-06 21:40:37.167640
2513,8816,9503,5,2025-06-08 08:45:10.118557
2514,7768,2875,2,2025-10-01 03:48:17.996431
2515,4430,8069,4,2025-10-22 04:43:43.144117
2516,8946,6458,1,2025-07-07 21:46:02.227396
2517,972,4016,5,2025-05-02 11:52:38.425189
2518,2904,6076,4,2025-08-07 22:34:22.413275
2519,2993,5257,1,2025-03-20 10:15:19.269314
2520,1688,3004,1,2025-05-23 07:05:58.729502
2521,723,765,2,2025-02-23 15:10:43.287174
2522,5291,5793,4,2025-06-15 09:13:45.159067
2523,3131,3557,5,2025-05-13 03:34:52.830017
2524,4854,1131,2,2025-10-27 21:36:43.285307
2525,2395,7405,1,2025-04-27 20:58:02.921324
2526,6635,1346,2,2025-01-10 22:27:33.255926
2527,6610,760,3,2025-09-15 02:16:35.472612
2528,1095,4560,2,2025-05-23 07:04:52.129054
2529,6674,438,2,2025-10-23 02:58:36.491872
2530,8938,6896,3,2025-05-27 06:29:23.559902
2531,6582,6961,4,2025-10-08 20:55:25.202974
2532,1058,4367,2,2025-02-19 03:21:45.057297
2533,4967,5034,1,2025-10-14 13:23:33.310320
2534,734,14,3,2025-08-25 19:15:13.648032
2535,2129,7147,2,2025-01-17 10:51:46.552530
2536,8146,1461,5,2025-03-18 10:55:01.345896
2537,4165,3937,5,2025-03-10 08:36:09.825442
2538,5646,6361,4,2025-06-02 17:31:59.372046
2539,2970,3653,4,2025-02-24 17:36:11.141007
2540,664,451,5,2025-03-06 17:02:36.899371
2541,347,8378,1,2025-09-02 17:50:18.349938
2542,1837,9158,5,2025-01-16 23:33:44.092177
2543,701,1781,5,2025-04-07 10:19:58.148031
2544,1118,626,2,2025-01-11 07:32:25.161748
2545,5672,6000,4,2025-01-31 17:32:13.265270
2546,9004,1331,3,2025-10-18 22:35:23.576872
2547,9928,8165,1,2025-04-11 03:46:29.510120
2548,6352,337,2,2025-08-19 00:07:07.212955
2549,3624,3944,5,2025-01-30 00:11:45.139780
2550,4428,5964,5,2025-01-19 20:41:16.756047
2551,6495,6059,2,2025-05-10 01:10:28.680365
2552,9652,5359,5,2025-06-03 11:35:57.197659
2553,7397,8356,3,2025-10-28 18:53:18.568119
2554,9465,5977,2,2025-08-17 18:38:07.548311
2555,4412,8158,1,2025-09-16 19:30:44.671870
2556,7814,8153,2,2025-04-28 21:44:07.577754
2557,8627,198,5,2025-01-15 08:53:41.689254
2558,7917,2789,4,2025-03-01 07:11:12.021481
2559,7986,3883,4,2025-04-23 02:18:59.900421
2560,3873,993,4,2025-02-24 12:20:16.184803
2561,5737,9144,5,2025-01-19 20:38:19.391114
2562,2053,7572,3,2025-03-03 19:33:25.809979
2563,6109,8886,3,2025-07-15 13:49:08.804834
2564,5480,5572,1,2025-01-07 09:49:47.973481
2565,9032,6695,1,2025-04-15 03:00:58.288174
2566,3805,4676,3,2025-08-08 00:36:10.255957
2567,978,767,3,2025-08-17 18:46:44.694563
2568,5145,8255,1,2025-09-23 00:00:46.169379
2569,245,5425,1,2025-07-03 13:06:23.421775
2570,3884,3997,2,2025-05-25 19:08:07.416925
2571,8933,6119,4,2025-01-10 14:52:24.782446
2572,2929,7432,4,2025-10-26 11:45:05.350312
2573,3862,894,4,2025-03-06 16:28:16.973963
2574,751,2027,5,2025-08-06 01:46:34.851003
2575,1492,6207,3,2025-01-15 11:55:12.649442
2576,8880,6120,2,2025-09-21 08:17:22.717435
2577,8198,8327,1,2025-01-25 10:44:47.725325
2578,8586,7435,4,2025-05-19 03:09:24.144838
2579,1720,9407,2,2025-01-23 23:41:01.850871
2580,8047,8538,3,2025-09-11 09:58:44.469824
2581,3769,3742,1,2025-02-05 20:26:17.582342
2582,2940,544,3,2025-06-18 12:43:14.127737
2583,9916,2,1,2025-01-07 02:34:19.886063
2584,4863,8046,4,2025-01-31 07:40:18.641705
2585,1294,5326,5,2025-09-17 21:39:57.715818
2586,9133,2293,1,2025-08-08 18:52:12.224973
2587,3996,9275,2,2025-02-16 09:18:02.712574
2588,8050,9385,4,2025-06-04 15:58:31.876856
2589,4939,9791,3,2025-02-01 00:03:20.634910
2590,6605,3306,3,2025-03-18 14:05:37.024848
2591,4724,2577,4,2025-02-15 23:50:50.221620
2592,3800,4059,1,2025-03-20 04:53:43.632393
2593,2286,2883,2,2025-10-05 03:59:21.402229
2594,8978,3269,3,2025-03-05 17:16:07.862800
2595,2828,4326,3,2025-04-28 17:15:03.393421
2596,730,4474,5,2025-08-27 22:49:10.228810
2597,8066,2193,2,2025-01-04 12:20:46.334909
2598,9607,7067,2,2025-05-18 22:22:03.789909
2599,7398,2871,4,2025-06-05 17:06:20.292072
2600,8324,3913,5,2025-03-12 11:28:59.121516
2601,8372,4371,1,2025-08-21 13:17:00.446386
2602,4819,4678,2,2025-06-05 14:13:54.986583
2603,6500,2391,1,2025-04-28 22:12:35.673720
2604,2538,3086,3,2025-09-13 19:01:01.270002
2605,5531,2594,3,2025-04-26 03:40:41.810406
2606,9733,8623,2,2025-01-19 15:58:08.685272
2607,2383,3486,5,2025-04-02 17:45:50.891860
2608,2558,6864,1,2025-03-11 00:36:57.612628
2609,3640,6988,5,2025-08-04 23:09:55.361300
2610,397,8180,2,2025-01-26 12:53:01.457286
2611,4187,8335,3,2025-01-26 03:58:16.058022
2612,2177,9020,2,2025-07-07 07:59:41.691046
2613,8061,8898,5,2025-04-26 00:03:45.374840
2614,8140,1291,1,2025-05-11 00:58:40.903176
2615,7077,1188,4,2025-02-10 18:23:55.880803
2616,5022,4777,2,2025-10-01 11:36:41.991314
2617,4826,105,2,2025-02-22 02:07:35.477588
2618,6949,9418,2,2025-03-30 22:13:23.262206
2619,2453,6629,5,2025-08-03 05:44:25.352769
2620,9471,5606,1,2025-05-07 19:17:02.350913
2621,6551,1209,4,2025-05-28 21:18:13.365373
2622,1314,6740,2,2025-01-07 12:02:42.969471
2623,9479,8628,3,2025-04-05 21:07:33.327607
2624,2664,7637,4,2025-10-19 21:22:28.256187
2625,1476,2225,3,2025-05-26 05:04:23.034372
2626,1584,772,2,2025-08-09 22:24:56.402735
2627,6746,5271,4,2025-07-27 06:04:10.258082
2628,7865,7053,1,2025-10-01 12:13:06.756871
2629,7233,3341,4,2025-02-09 23:14:21.833970
2630,6411,227,1,2025-04-18 12:23:20.491826
2631,3718,7300,3,2025-10-15 15:57:29.502996
2632,1465,3703,4,2025-05-02 16:14:22.260735
2633,8967,12,5,2025-01-02 02:20:56.594129
2634,2704,8445,1,2025-02-09 06:08:09.468437
2635,1250,5891,2,2025-04-09 07:32:04.428457
2636,3125,9206,1,2025-04-07 21:43:51.248247
2637,8735,2314,3,2025-03-06 05:08:59.343072
2638,9064,6417,4,2025-10-02 09:11:55.735149
2639,5862,6568,3,2025-08-14 08:59:25.537911
2640,3198,3902,4,2025-02-23 15:02:26.875736
2641,1764,3734,5,2025-07-28 14:55:36.343838
2642,8421,2271,1,2025-02-07 09:42:32.013934
2643,1190,8383,4,2025-08-27 06:21:32.344574
2644,7126,3982,4,2025-04-21 04:27:52.855482
2645,2116,4818,5,2025-08-04 22:12:56.527298
2646,517,5108,5,2025-04-23 15:36:58.093957
2647,7038,1599,3,2025-03-08 09:10:29.361167
2648,4164,8988,2,2025-06-29 12:28:42.625018
2649,1980,409,3,2025-02-17 05:13:42.532236
2650,9231,6149,3,2025-01-16 06:16:23.827873
2651,9975,5145,2,2025-04-25 12:02:10.639787
2652,551,7387,3,2025-09-12 00:46:52.719746
2653,810,248,2,2025-04-13 05:56:35.847841
2654,7839,517,5,2025-08-31 06:44:38.874445
2655,4151,4994,2,2025-08-30 20:12:55.145474
2656,3189,2609,4,2025-08-08 10:10:59.333482
2657,6692,8772,4,2025-09-19 06:15:37.855245
2658,2479,6412,5,2025-05-08 11:24:11.973867
2659,9823,308,3,2025-05-01 11:18:21.699365
2660,6083,1368,4,2025-02-08 12:25:28.571692
2661,6120,347,4,2025-09-26 00:28:47.297313
2662,263,3251,2,2025-03-30 12:38:52.205861
2663,7799,1071,3,2025-05-27 23:46:09.553966
2664,4510,8711,1,2025-07-06 06:59:28.271850
2665,6202,9724,2,2025-04-18 03:44:00.305046
2666,4753,2624,5,2025-10-19 17:18:19.573274
2667,1586,4480,2,2025-08-09 04:46:15.709682
2668,6089,345,5,2025-04-05 13:24:01.857126
2669,5250,4868,4,2025-10-28 10:43:53.891054
2670,7134,9792,3,2025-01-27 14:59:11.069818
2671,4065,6138,4,2025-04-02 08:13:20.052913
2672,7713,1805,5,2025-09-03 10:57:11.110965
2673,562,3228,3,2025-08-08 20:06:21.619885
2674,2927,1198,2,2025-07-20 11:08:24.872406
2675,9339,4207,4,2025-01-03 07:56:29.815108
2676,1017,8118,4,2025-01-30 07:08:50.784179
2677,2145,2393,5,2025-09-15 18:29:48.005464
2678,6233,7116,3,2025-01-20 20:54:59.974127
2679,2316,882,2,2025-06-29 23:21:46.992124
2680,775,1928,2,2025-10-10 11:00:42.586512
2681,2983,1984,3,2025-02-10 22:00:26.924978
2682,4014,1853,4,2025-05-05 11:10:35.109581
2683,1085,8864,4,2025-03-26 06:06:14.611579
2684,1445,3263,2,2025-10-14 18:00:37.838279
2685,527,5050,5,2025-05-18 04:05:27.012939
2686,2812,2675,2,2025-03-16 17:32:25.784884
2687,3981,3990,3,2025-07-30 21:26:56.217424
2688,9419,3370,4,2025-03-19 21:29:10.341276
2689,4594,5113,1,2025-04-02 22:39:42.662476
2690,709,5771,5,2025-03-26 00:57:21.226491
2691,2182,4941,4,2025-02-16 01:53:42.312510
2692,8622,2936,4,2025-02-13 01:53:31.459209
2693,9513,3401,2,2025-06-04 16:34:01.539778
2694,4676,5165,3,2025-07-07 22:09:14.752745
2695,9052,3310,5,2025-01-26 14:13:04.082458
2696,1516,6683,2,2025-08-10 13:14:08.262032
2697,8647,9810,1,2025-10-27 17:49:50.100926
2698,9035,1404,1,2025-09-27 06:47:49.202215
2699,4261,3997,4,2025-06-12 20:33:22.991845
2700,340,640,3,2025-07-31 11:23:59.793522
2701,9836,6399,4,2025-06-15 23:21:55.909903
2702,4775,487,1,2025-08-05 07:58:10.933982
2703,6043,2771,1,2025-07-20 06:22:13.807362
2704,6349,5040,4,2025-08-24 03:04:51.840768
2705,13,8771,3,2025-10-09 07:07:47.955834
2706,3854,7817,5,2025-10-26 08:41:15.916016
